OverallQual,TotalSf,GrLivArea,1stFlrSF,LotArea,TotalLivArea,TotalBathrooms,YearBuilt,HouseAge,GarageArea
5,1012.9147308927186,6.914730892718563,6.914730892718563,9.105090961257083,1012.9147308927186,1.0,1959,49,0
9,1849.51914995767,7.519149957669823,7.519149957669823,10.825203541055348,1849.51914995767,2.5,1981,25,894
8,1717.4448332738923,7.444833273892193,7.444833273892193,9.539068413863964,1717.4448332738923,3.0,2007,1,866
8,2246.06133436691,7.724888439323074,7.061334366910438,9.400216653174247,1148.724888439323,2.5,1998,8,420
4,1828.12849594568,7.736743682453495,7.1284959456800365,9.33617975681533,784.7367436824535,2.0,1885,125,560
4,1107.0039741367227,7.00397413672268,7.00397413672268,9.433003808053517,1107.0039741367227,2.0,1960,48,312
6,1212.6582275261617,7.658227526161352,7.658227526161352,9.46699606582284,1212.6582275261617,2.5,1970,38,550
4,678.8679744089703,6.8679744089702925,6.8679744089702925,9.09683567117936,678.8679744089703,1.0,1956,53,288
7,1710.9304947659516,7.4815557019095165,6.930494765951626,8.71948076085107,959.4815557019097,2.0,1931,77,468
6,1088.987490247001,6.987490247000991,6.987490247000991,9.36434818445553,1088.987490247001,1.0,1948,59,240
5,931.0237589547384,7.023758954738443,7.023758954738443,9.39274525863144,931.0237589547384,2.0,1948,60,528
8,1345.1996783456912,7.199678345691172,7.199678345691172,8.501267040865978,1345.1996783456912,3.0,2001,9,582
6,1746.790097235514,7.471363088187097,6.790097235513905,9.1381996941985,879.4713630881871,3.5,1996,11,422
6,1309.172424577125,7.172424577124845,7.172424577124845,9.143238568435446,1309.172424577125,2.5,1964,43,309
4,957.8585650347914,6.858565034791365,6.858565034791365,9.078635880978757,957.8585650347914,1.0,1936,70,327
6,993.1820849067168,6.895682697747868,6.182084906716632,7.577633832602728,489.8956826977479,1.5,1973,33,264
5,1096.994849985833,6.994849985833071,6.994849985833071,8.857230494201946,1096.994849985833,2.5,2005,2,450
5,1610.892641641172,7.380879035564116,6.892641641172089,9.305559638557115,991.380879035564,2.0,1941,68,660
6,1518.6293632534375,7.321849713788356,6.6293632534374485,7.658227526161352,763.3218497137883,2.5,2000,7,440
6,1583.880384082186,7.363913501405819,6.880384082186005,8.769662508112274,979.3639135014058,1.0,1939,67,312
7,1850.3244899793483,7.681560362559537,7.324489979348532,9.772410288929184,1199.6815603625596,3.5,1974,33,518
6,513.100851908944,7.10085190894405,7.10085190894405,9.044521887281242,513.100851908944,2.0,1977,29,492
5,975.8772960714974,6.877296071497429,6.877296071497429,9.24541789858888,975.8772960714974,1.5,1975,32,440
6,553.9782137426307,6.9782137426306985,6.9782137426306985,8.209580483475577,553.9782137426307,2.0,2005,3,525
8,1525.3258075025958,7.325807502595773,7.325807502595773,9.447623486844112,1525.3258075025958,1.5,2003,5,588
5,1195.0808678966907,7.080867896690782,7.080867896690782,10.17133674723419,1195.0808678966907,1.0,1962,48,312
7,1964.9343972099289,7.580189417944541,6.934397209928558,9.271059107010888,1033.5801894179444,2.5,2005,3,936
6,1075.975413927456,6.975413927455952,6.975413927455952,8.304989580140361,1075.975413927456,2.0,1977,31,440
8,1760.4894120835088,7.489412083508719,7.489412083508719,9.379154445411636,1760.4894120835088,2.0,2001,8,522
5,1609.4770384723197,7.789454566086673,7.477038472319696,9.287394001418471,961.7894545660866,2.0,1900,106,520
3,6.580639137284949,6.580639137284949,6.580639137284949,8.799058378546453,6.580639137284949,1.0,1949,59,287
6,1268.1404530431012,7.140453043101158,7.140453043101158,9.11833472618016,1268.1404530431012,2.0,1958,50,433
5,721.7753660909364,6.775366090936392,6.775366090936392,8.71948076085107,721.7753660909364,2.0,1931,78,180
5,678.5117453296448,6.511745329644728,6.511745329644728,9.23024103368252,678.5117453296448,1.0,1940,68,240
6,951.8885724595654,6.888572459565364,6.888572459565364,9.148571345578551,951.8885724595654,3.0,1975,31,0
3,1198.5439118455647,7.102499355774649,6.543911845564792,9.250618218474752,679.1024993557746,1.0,1915,91,936
5,1493.3045159464602,7.304515946460155,7.304515946460155,9.204121072162266,1493.3045159464602,2.0,1964,45,480
6,1532.7452363494845,7.415175109613295,6.745236349484363,9.391744841707654,722.4151751096133,1.5,1934,74,240
7,1195.10496544827,7.1049654482698426,7.1049654482698426,9.205126804923296,1195.10496544827,3.0,1990,19,497
7,1414.7580945044278,7.355641102974253,6.7580945044277305,9.39274525863144,711.3556411029742,1.5,1941,68,234
7,1496.6707663208458,7.307202314764738,6.670766320845874,9.641148287756142,795.3072023147647,3.5,2004,4,388
8,2226.570958583169,8.069342366811636,7.57095858316901,9.4066470133368,973.0693423668116,2.5,1934,73,380
7,1497.314552832324,7.31455283232408,7.31455283232408,9.243388226022384,1497.314552832324,3.0,1999,10,577
7,1326.4937538398517,7.186144304522325,6.493753839851686,8.955577146281511,667.1861443045224,2.5,2003,4,400
8,2568.1522688560326,7.868254265520613,7.152268856032539,9.40951904583656,1232.8682542655206,3.5,1998,11,676
8,2727.2159750026512,8.043342170441608,7.215975002651466,10.143291544743445,1368.0433421704415,3.5,1918,88,795
4,1596.8617113404807,7.710205194432532,6.86171134048073,8.733110697638708,802.7102051944325,2.0,1912,94,440
7,2033.0535857271936,7.612336837167746,7.053585727193677,9.21094019204815,1167.6123368371675,2.5,1977,31,505
7,1597.292337176174,7.724888439323074,7.292337176173877,9.720765915720834,802.7248884393231,3.5,1977,29,539
7,1618.8627579130514,7.398174092970465,6.862757913051401,9.114379980830272,942.3981740929704,2.5,1998,8,462
8,1267.161622002939,7.161622002939187,7.161622002939187,9.613402595468036,1267.161622002939,2.5,1996,12,500
6,1086.9856418176391,6.985641817639208,6.985641817639208,9.155356063643422,1086.9856418176391,1.0,1958,50,288
6,1689.4389715923958,7.438971592395862,7.438971592395862,9.119977931895791,1689.4389715923958,3.0,2003,3,544
6,1068.7638849085624,7.1785454837637,6.763884908562435,8.853808274977197,624.1785454837637,2.0,1924,82,398
4,1073.97354301952,6.97354301952014,6.97354301952014,9.169622538697624,1073.97354301952,2.0,1950,60,436
6,2046.812345094177,7.564757012905729,6.812345094177479,9.120743838164426,1027.5647570129058,2.0,1910,96,440
7,2791.23921497378,7.932003152361385,7.239214973779806,9.722744748855389,1399.9320031523614,4.5,1978,28,564
7,2104.0112139873504,7.648739788956242,7.011213987350367,9.18512512283512,1115.6487397889562,3.5,1998,8,583
6,822.70563909486,6.705639094860003,6.705639094860003,8.681181041521688,822.70563909486,1.0,1930,78,432
6,2460.9847163201184,7.577633832602728,6.984716320118266,10.880082855015791,1587.5776338326027,3.5,1992,15,501
8,1508.4145728813503,7.414572881350589,7.414572881350589,8.642062173462106,1508.4145728813503,3.0,2000,9,499
5,1770.4843686432862,7.484368643286131,7.484368643286131,9.793728488543389,1770.4843686432862,2.5,1955,51,454
7,1255.1300985101257,7.130098510125578,7.130098510125578,8.010027528481734,1255.1300985101257,2.0,2005,1,438
7,1935.9641356124184,7.5652752818989315,6.964135612418245,8.860924729719041,1064.565275281899,3.5,2001,6,650
6,1269.1412451223505,7.141245122350491,7.141245122350491,9.169622538697624,1269.1412451223505,2.5,1976,31,460
7,2685.156956364616,7.89989532313973,7.1569563646156364,9.20693457884135,1271.8998953231396,3.5,2007,0,792
5,900.7968237182748,6.796823718274855,6.796823718274855,9.042040056544485,900.7968237182748,2.0,1965,45,336
6,1180.1082441397316,7.556427969440253,7.108244139731541,9.287394001418471,489.5564279694403,2.0,1905,103,672
5,834.8731638342125,6.873163834212518,6.873163834212518,8.962007209588313,834.8731638342125,2.0,1965,41,300
6,1830.816735880595,7.509335266016592,6.816735880594968,9.148571345578551,919.5093352660166,3.0,1971,39,0
8,1760.4888529557334,7.488852955733459,7.488852955733459,9.601165503344832,1760.4888529557334,2.0,2001,5,748
4,1447.2730925959995,7.273092595999522,7.273092595999522,9.401704256754366,1447.2730925959995,2.0,1955,53,0
6,1258.9402224691196,7.133295954896068,6.940222469119639,9.169622538697624,1039.133295954896,1.0,1950,58,288
8,1993.5948843872168,7.59488438721652,7.59488438721652,9.568294497413296,1993.5948843872168,3.0,1994,14,691
4,1145.074963197966,7.074963197966044,7.074963197966044,9.211639527707804,1145.074963197966,3.0,1972,36,588
6,1772.8700534117982,7.491645473605133,6.870053411798126,9.23620303150191,943.4916454736052,3.5,2000,8,451
5,870.7627295069319,6.762729506931879,6.762729506931879,8.309184527686298,870.7627295069319,1.0,1922,87,0
5,1127.0290875641497,7.029087564149662,7.029087564149662,9.071193240566023,1127.0290875641497,3.0,1963,45,525
8,1965.993015122933,7.580699752224563,6.9930151229329605,9.105090961257083,1095.5806997522243,2.5,2006,1,1025
6,1550.9584483932977,7.517520850603031,6.958448393297656,8.94910546953925,763.517520850603,1.5,1966,44,442
5,882.8079349436999,6.807934943699926,6.807934943699926,8.876684166614451,882.8079349436999,1.0,1966,42,408
5,1046.947937068615,6.947937068614969,6.947937068614969,9.082620630373812,1046.947937068615,2.0,1977,32,484
6,924.8232861223556,6.823286122355687,6.823286122355687,8.973731569708402,924.8232861223556,2.0,1979,31,264
6,1163.327123292259,7.327123292259293,7.327123292259293,9.169622538697624,1163.327123292259,2.0,1955,55,364
7,1393.2527624180532,7.252762418053187,7.252762418053187,9.38437770918244,1393.2527624180532,2.0,1977,32,544
6,1666.0343879299155,7.629975707027789,7.034387929915503,9.169622538697624,742.6299757070278,1.5,1917,91,396
6,1330.362645270418,7.697121317282625,7.362645270417825,9.88791695754517,704.6971213172826,2.0,1966,40,432
7,1648.6346333578615,7.412764017426562,6.634633357861686,8.843903650835497,753.4127640174265,2.5,2003,5,397
7,1489.3098814858247,7.309881485824786,7.309881485824786,9.692581318886395,1489.3098814858247,3.0,1998,9,514
6,1332.790097235514,7.355641102974253,6.790097235513905,9.036106025364846,657.3556411029742,2.5,1980,30,476
6,987.8895913083544,6.889591308354466,6.889591308354466,9.262078567380597,987.8895913083544,2.5,1971,36,576
6,1210.8035052576083,7.315218389752975,6.803505257608338,9.267948684596496,609.315218389753,1.5,1923,84,180
5,1098.9966814881766,6.996681488176539,6.996681488176539,9.605822482030945,1098.9966814881766,2.0,1957,49,299
5,1471.7440591863117,7.327123292259293,6.744059186311348,8.412054873292933,800.3271232922593,1.0,1932,77,281
5,1171.1861443045225,7.186144304522325,7.186144304522325,9.373988663504516,1171.1861443045225,2.0,1966,40,564
8,1843.5158890852151,7.515889085215125,7.515889085215125,9.338117741918008,1843.5158890852151,3.0,2004,5,862
7,1856.872128101339,7.544332108053688,6.872128101338986,9.222367752188902,932.5443321080536,1.5,1910,97,308
5,1127.030857476116,7.030857476116121,7.030857476116121,9.287394001418471,1127.030857476116,2.0,1920,86,720
7,2401.2327331361776,7.782807262839695,7.232733136177615,9.374837343857584,1386.7828072628397,3.5,1996,11,834
6,1756.000334460275,7.596894438144544,7.00033446027523,9.330431852234003,861.5968944381445,1.5,1932,75,432
9,1845.5169772246045,7.516977224604321,7.516977224604321,9.58891378461603,1845.5169772246045,3.0,2006,3,765
6,1358.4982821494764,7.210079628170788,6.498282149476434,9.144734614878187,670.2100796281708,1.5,1969,41,299
7,1727.4506607962117,7.450660796211539,7.450660796211539,9.268043082104471,1727.4506607962117,3.0,1996,14,527
6,1722.7557689219843,7.448333860897476,6.755768921984255,9.13216259091216,865.4483338608975,1.5,1962,46,490
5,1005.907755278982,6.907755278982137,6.907755278982137,8.95660873889395,1005.907755278982,2.0,1962,45,264
6,1476.5235623061494,7.293697720601438,6.523562306149512,9.186662244621605,687.2936977206015,2.5,1993,16,420
4,1139.032624261028,7.032624261028007,7.032624261028007,8.857230494201946,1139.032624261028,2.5,2005,3,451
6,1681.059617628291,7.423568444259167,7.059617628291383,9.988793309115229,1170.4235684442592,2.0,1918,90,396
6,1412.198931240688,7.198931240688173,7.198931240688173,8.309184527686298,1412.198931240688,3.0,1998,10,511
7,1356.2078598714324,7.2078598714324755,7.2078598714324755,9.042040056544485,1356.2078598714324,2.0,2000,7,539
5,1155.0466472778487,7.046647277848756,7.046647277848756,8.978660489639687,1155.0466472778487,2.0,1959,50,672
6,1689.8232861223555,7.428927194802272,6.823286122355687,9.32232887392423,925.4289271948024,2.5,1978,31,440
4,1098.6833609457665,7.20414929203594,6.683360945766275,7.335633981927201,553.2041492920359,1.5,1970,39,0
5,1147.4366172652342,7.436617265234227,7.436617265234227,9.52325149847374,1147.4366172652342,1.5,1962,45,349
5,6.78332520060396,6.78332520060396,6.78332520060396,9.028818495352793,6.78332520060396,1.0,1959,48,294
7,1527.9911768871211,7.547501682814967,6.99117688712121,9.290352309945568,719.547501682815,2.5,1994,14,409
5,900.7968237182748,6.796823718274855,6.796823718274855,8.79497643168877,900.7968237182748,1.0,1962,47,308
5,1806.776506992372,7.502738210754851,6.776506992372183,8.934718614016768,871.5027382107548,2.0,1962,45,264
7,1720.8885724595652,7.44716835960004,6.888572459565364,9.25167423546916,987.4471683596,2.5,1988,22,496
6,1121.0166096838943,7.016609683894219,7.016609683894219,9.524859098381524,1121.0166096838943,2.0,2003,5,576
7,1696.4324838079172,7.432483807917119,7.432483807917119,9.195226734166134,1696.4324838079172,2.0,2007,0,954
5,1182.8762646118907,7.227662498728654,6.876264611890766,9.158309963881798,775.2276624987287,2.0,1941,66,240
8,2663.601402334584,7.902857191280582,7.601402334583733,9.536834420213353,1959.9028571912809,3.5,1972,37,538
8,1879.1701195434496,7.535296702444088,7.170119543449628,9.383116515926606,1306.5352967024442,3.5,2001,8,531
5,864.7557689219842,6.755768921984255,6.755768921984255,8.882946799288174,864.7557689219842,2.0,1958,52,0
4,870.7627295069319,6.762729506931879,6.762729506931879,8.848078421168667,870.7627295069319,1.0,1970,39,660
9,1633.419979923662,7.419979923661835,7.419979923661835,9.328034514792826,1633.419979923662,3.0,2002,5,702
5,464.7286286130847,6.728628613084702,6.728628613084702,9.271059107010888,464.7286286130847,1.0,1920,90,366
5,943.0290875641496,7.029087564149662,7.029087564149662,9.105090961257083,943.0290875641496,1.0,1954,52,286
6,1071.0621916322866,7.402451520818244,7.062191632286556,9.257319373170178,1071.4024515208182,1.0,1936,72,240
5,1221.1024993557746,7.102499355774649,7.102499355774649,9.123801610558944,1221.1024993557746,2.0,1965,42,461
6,1460.7214257007906,7.350516171833998,6.721425700790643,9.367429587218956,734.350516171834,1.5,1968,41,441
7,1371.218909707619,7.21890970761906,7.21890970761906,8.86120833720818,1371.218909707619,3.0,2005,1,484
7,2213.9017372066564,7.71289096149013,6.901737206656574,9.47324295306374,971.71289096149,2.5,1997,9,642
6,981.9127428204932,6.912742820493176,6.912742820493176,9.262078567380597,981.9127428204932,2.0,1977,29,504
4,1128.0228680860826,7.022868086082641,7.022868086082641,9.053335623166015,1128.0228680860826,2.0,2003,7,440
5,1468.4512416849875,7.451241684987676,7.451241684987676,9.243388226022384,1468.4512416849875,2.5,1968,38,440
7,1323.1831117017432,7.183111701743281,7.183111701743281,9.321523900936798,1323.1831117017432,2.0,2007,0,440
6,1095.1891677384203,7.1891677384203225,7.1891677384203225,9.0663545214478,1095.1891677384203,2.0,1965,41,440
8,1227.2159750026517,7.215975002651466,7.215975002651466,8.668196064952765,1227.2159750026517,2.0,1984,25,565
6,1201.0859014643656,7.085901464365611,7.085901464365611,9.078065332666364,1201.0859014643656,2.0,1959,51,312
9,1863.5267175613528,7.526717561352706,7.526717561352706,9.340929941679784,1863.5267175613528,2.5,2010,0,834
5,888.8035052576083,6.803505257608338,6.803505257608338,9.192176401348512,888.8035052576083,1.0,1967,43,280
5,1140.6293632534375,7.034387929915503,6.6293632534374485,9.007121989469242,763.0343879299155,2.5,1940,67,240
6,1967.6908422774184,7.581719640125308,6.690842277418564,9.41001056710475,811.5817196401254,3.5,2001,8,560
5,822.70563909486,6.705639094860003,6.705639094860003,8.79497643168877,822.70563909486,2.0,1982,26,816
5,900.7968237182748,6.796823718274855,6.796823718274855,9.073947747070628,900.7968237182748,1.0,1968,39,450
4,1098.304448802422,6.996681488176539,6.304448802421981,7.5883236773352225,552.9966814881766,1.5,1973,37,286
6,1100.9985096422506,6.9985096422506015,6.9985096422506015,9.254644297532709,1100.9985096422506,1.0,1953,55,495
6,1080.502186486603,7.502186486602924,7.502186486602924,9.55506418479516,1080.502186486603,1.0,1956,50,470
4,606.5439118455648,7.166265974133638,6.543911845564792,9.287394001418471,7.166265974133638,2.0,1900,108,0
7,2040.9641356124184,7.618251097876695,6.964135612418245,9.145908511816794,1064.6182510978767,3.5,1997,12,645
6,1260.1340937211928,7.134093721192866,7.134093721192866,9.298442820197728,1260.1340937211928,2.5,1960,48,352
7,2439.1693500166707,7.83002808253384,7.1693500166706,9.321076413570848,1223.8300280825338,2.5,1990,16,693
5,1161.0518556229558,7.051855622955894,7.051855622955894,9.305741456739437,1161.0518556229558,1.5,1966,43,480
6,1462.5916737320083,7.284134806195205,6.591673732008658,9.653679132512428,735.2841348061952,2.5,2006,0,429
6,1781.9157234486313,7.496097345175956,6.915723448631314,9.002577922700276,989.496097345176,2.5,2000,9,463
5,1370.6957989170585,7.412764017426562,6.695798917058491,9.250618218474752,667.4127640174265,2.5,1916,93,180
8,2356.1459844677147,7.768956044538332,7.145984467714388,9.151757414543884,1259.7689560445383,3.5,1999,10,856
7,1443.270312886079,7.270312886079025,7.270312886079025,9.042040056544485,1443.270312886079,3.0,2004,4,484
6,1035.968850378342,6.968850378341948,6.968850378341948,9.335562336729565,1035.968850378342,2.0,1976,31,539
5,1173.000334460275,7.290974778142981,7.00033446027523,9.287394001418471,803.290974778143,2.5,1936,70,566
5,1116.0527210492323,7.052721049232323,7.052721049232323,9.37441309371334,1116.0527210492323,2.0,1961,49,576
7,1543.3375877435385,7.337587743538596,7.337587743538596,9.119977931895791,1543.3375877435385,3.0,2002,6,532
5,977.8793558044604,6.879355804460439,6.879355804460439,9.202409001649904,977.8793558044604,1.5,1969,37,300
6,1009.9117473002516,6.911747300251674,6.911747300251674,8.97941663334301,1009.9117473002516,2.0,1984,22,588
7,1511.316548177183,7.316548177182976,7.316548177182976,9.382948236582498,1511.316548177183,3.0,1996,13,478
5,1926.834108738814,7.560601162768557,6.834108738813838,9.336620537886512,935.5606011627684,2.0,1948,59,400
7,1249.1252830915107,7.125283091510712,7.125283091510712,9.169622538697624,1249.1252830915107,1.5,1973,34,528
7,2311.0808678966905,7.75833346749091,7.080867896690782,9.10974625674048,1159.758333467491,2.0,1941,69,252
7,1656.4157769754154,7.415776975415394,7.415776975415394,9.4040963063958,1656.4157769754154,2.0,1998,12,598
6,1150.0157124204873,7.01571242048723,7.01571242048723,8.976893927666076,1150.0157124204873,2.5,1976,31,504
4,1209.6528630293533,7.115582126184454,6.652863029353347,8.45807992692373,754.1155821261844,2.5,1946,60,305
6,1203.1546153569136,7.154615356913663,7.154615356913663,9.222861652529854,1203.1546153569136,2.5,1977,31,473
9,2675.360739903058,7.889459149404524,7.360739903058278,9.524347869595513,1579.8894591494045,3.5,2003,5,726
4,786.7440591863113,7.097548850614793,6.744059186311348,8.738895704934043,787.0975488506148,1.0,1925,84,539
7,1317.1785454837636,7.1785454837637,7.1785454837637,9.078864009187797,1317.1785454837636,2.0,2005,1,400
8,2553.1428274011614,7.854381210652365,7.142827401161621,9.428591977209964,1241.8543812106525,2.5,2006,0,666
5,942.8426832822385,6.842683282238422,6.842683282238422,8.881975184248867,942.8426832822385,2.0,1980,27,672
6,1618.7357800142422,7.4073177104694174,6.735780014242327,8.83331693749932,813.4073177104694,2.5,1915,95,216
7,1206.1074254741106,7.107425474110705,7.107425474110705,8.91018077801329,1206.1074254741106,3.0,2006,0,632
5,888.7833252006039,6.78332520060396,6.78332520060396,8.94910546953925,888.7833252006039,2.0,1972,35,461
5,1308.4473058625413,7.172424577124845,6.447305862541213,7.6093665379542115,637.1724245771248,2.5,1970,37,440
7,1431.274479558774,7.274479558773871,7.274479558773871,9.380251908693456,1431.274479558774,2.0,1990,19,500
9,1568.3537223303997,7.353722330399631,7.353722330399631,8.897545598709327,1568.3537223303997,3.0,2005,2,556
6,1211.0942348459248,7.094234845924755,7.094234845924755,8.412054873292933,1211.0942348459248,3.0,1998,11,412
7,1384.5366915975917,7.229113877793302,6.536691597591305,9.169622538697624,696.2291138777933,2.0,1928,80,360
6,854.7440591863113,6.744059186311348,6.744059186311348,8.395477432732141,854.7440591863113,2.0,2004,4,420
7,1532.3304052118444,7.330405211844402,7.330405211844402,9.116139576577355,1532.3304052118444,3.0,2000,6,541
5,1242.1196356380176,7.119635638017636,7.119635638017636,9.04793908261736,1242.1196356380176,1.0,1961,45,480
6,1418.4248690239056,7.253470382684528,6.424869023905388,9.047821442478408,623.2534703826846,2.5,2006,1,432
5,1127.021976423072,7.714677473800927,7.02197642307216,8.856376036730422,7.714677473800927,2.0,1979,30,528
7,2231.0621916322866,7.738923757439457,7.062191632286556,9.499046919474152,1102.7389237574394,3.5,1992,14,590
8,1664.419979923662,7.419979923661835,7.419979923661835,9.27199975236291,1664.419979923662,3.0,2003,7,502
7,1621.3870902356568,7.387090235656757,7.387090235656757,9.324650718153594,1621.3870902356568,2.0,2005,1,865
5,692.7650389767805,6.765038976780541,6.765038976780541,8.263848131368906,692.7650389767805,1.0,1945,62,0
7,1501.3098814858247,7.309881485824786,7.309881485824786,9.273596821611198,1501.3098814858247,2.0,2006,1,840
7,1438.5750758405998,7.267525427828172,6.57507584059962,8.961366060627451,723.2675254278282,3.5,2004,5,432
8,1910.965080345601,7.552237287560802,6.965080345601407,9.29908358181057,1065.5522372875607,3.5,2005,1,736
6,1048.0264268086996,7.026426808699636,7.026426808699636,8.881975184248867,1048.0264268086996,2.0,1976,33,352
6,553.9782137426307,6.9782137426306985,6.9782137426306985,8.209580483475577,553.9782137426307,3.0,2005,1,525
5,1624.5326236187889,7.532623618788788,7.532623618788788,9.278839788400877,1624.5326236187889,2.0,1955,54,303
6,1350.6982680541155,7.301822342137932,6.698268054115413,9.405578154036684,679.3018223421379,2.0,1925,83,400
8,2383.05531284334,7.773594467360194,7.055312843339752,9.562123369834488,1165.7735944673602,3.5,2005,1,853
5,6.955592608396297,6.955592608396297,6.955592608396297,8.881975184248867,6.955592608396297,1.0,1950,58,420
7,1788.8057225534171,7.507141079727608,6.805722553416985,9.525224101853109,871.5071410797276,2.0,1965,43,492
7,1206.2557500417531,7.090909822079984,6.255750041753367,8.064950891749143,607.09090982208,2.5,2005,1,480
9,2009.610357618313,7.610357618312838,7.610357618312838,9.48910782703839,2009.610357618313,2.0,2008,2,746
5,1002.904750769962,6.904750769961838,6.904750769961838,9.540219493127752,1002.904750769962,2.0,1940,68,0
6,854.7440591863113,6.744059186311348,6.744059186311348,8.397508348470257,854.7440591863113,2.0,2003,5,420
7,1767.7742238863575,7.474204806496124,6.774223886357614,9.23092700558457,881.4742048064961,3.0,2007,0,578
5,1063.9641356124182,6.964135612418245,6.964135612418245,8.912069097970134,1063.9641356124182,1.0,1962,45,576
8,1600.37400185935,7.374001859350161,7.374001859350161,8.501876487304344,1600.37400185935,2.5,2001,7,682
7,1388.5132301109124,7.232010331664759,6.513230110912307,7.883069351305753,680.2320103316648,3.5,2000,6,490
7,1398.2384968408944,7.238496840894365,7.238496840894365,8.36240897761537,1398.2384968408944,2.0,2004,4,530
5,1015.2181768384036,7.218176838403408,7.218176838403408,9.586033321750676,1015.2181768384036,2.0,1951,58,288
7,1466.2861917147025,7.286191714702382,7.286191714702382,9.07680897935166,1466.2861917147025,2.0,2002,5,527
8,1501.410347097821,7.410347097821024,7.410347097821024,8.581294116822761,1501.410347097821,3.0,2000,7,499
6,946.9343972099284,6.934397209928558,6.934397209928558,9.30301070681749,946.9343972099284,2.0,1978,30,576
7,2567.1861443045223,7.878912912297133,7.186144304522325,9.367429587218956,1247.8789129122972,1.5,1880,129,864
6,1646.6833609457665,7.403061091090091,6.683360945766275,9.0320506762956,805.4030610910901,2.5,2004,4,520
7,644.0112139873504,7.011213987350367,7.011213987350367,8.915969311373605,644.0112139873504,1.0,1930,77,280
4,699.5424719605068,6.542471960506805,6.542471960506805,8.323365694436081,699.5424719605068,1.0,1941,65,0
5,939.8875525716646,7.093404625868766,6.887552571664617,8.855948534052018,716.0934046258687,2.0,1950,59,352
5,1579.3607399030582,7.360739903058278,7.360739903058278,10.466924601573329,1579.3607399030582,2.5,1963,44,995
7,1567.3530819205157,7.353081920515432,7.353081920515432,9.126632622902696,1567.3530819205157,2.0,2003,7,573
6,1964.8875525716649,7.580189417944541,6.887552571664617,8.873047798971067,986.5801894179446,2.0,1946,61,492
5,900.7968237182748,6.796823718274855,6.796823718274855,8.867145589594143,900.7968237182748,1.0,1966,41,384
8,1263.146772179453,7.146772179452637,7.146772179452637,8.065579427282092,1263.146772179453,2.0,2004,6,430
7,1424.2647301779298,7.264730177929867,7.264730177929867,9.41531995266272,1424.2647301779298,2.0,2008,0,554
8,1939.5668284792084,7.566828479208331,7.566828479208331,9.429074214801693,1939.5668284792084,3.0,2008,0,774
9,1691.4295208427864,7.429520842786462,7.429520842786462,9.088172738001974,1691.4295208427864,2.0,2005,3,564
8,3246.4330753488985,8.09559870137819,7.43307534889858,10.8875303864611,1658.095598701378,4.5,2003,7,841
4,822.70563909486,6.705639094860003,6.705639094860003,9.09133158539398,822.70563909486,2.0,1938,71,288
7,1872.104144092988,7.67693714581808,7.104144092987527,9.561067663645012,931.676937145818,2.5,1966,40,487
6,1688.6908422774186,7.428333194190806,6.690842277418564,9.076923258535832,811.4283331941908,2.5,1998,12,523
5,704.5496507422338,6.54965074223381,6.54965074223381,9.149103062504992,704.5496507422338,1.5,1947,62,0
5,754.4312996751559,7.431299675155903,7.431299675155903,10.954326659732557,754.4312996751559,2.0,1948,62,572
6,1230.418364935936,7.110696122978827,6.418364935936212,8.281977058867758,619.1106961229789,2.5,2009,0,528
5,1735.4552984856832,7.455298485683291,7.455298485683291,9.270964993792616,1735.4552984856832,2.5,1964,43,352
6,1148.040536390216,7.040536390215956,7.040536390215956,9.47830431356186,1148.040536390216,1.5,2005,1,484
7,1284.1530516349376,7.15305163493748,7.15305163493748,9.271341393533582,1284.1530516349376,2.0,1970,37,526
4,1089.6502790485874,7.024649030453636,6.650279048587422,8.709630081951286,739.0246490304536,1.0,1939,68,264
8,2531.8339963417093,7.83399634170946,7.83399634170946,9.169622538697624,2531.8339963417093,3.5,1981,28,542
6,1321.181591944612,7.181591944611865,7.181591944611865,9.139703292376742,1321.181591944612,2.0,2006,1,440
4,1782.1921820587131,7.591861714889934,7.192182058713246,8.962519832949532,1129.59186171489,3.0,1928,81,576
5,870.7627295069319,6.762729506931879,6.762729506931879,9.00859131751613,870.7627295069319,2.0,1955,51,572
7,1432.816735880595,7.263329617476836,6.816735880594968,8.941545475242885,919.2633296174768,1.5,1918,89,216
7,1380.3498737047382,7.349873704738337,7.349873704738337,8.212025804623437,1380.3498737047382,2.0,2007,2,660
